"Decade"	"Amp"	"Adjective"	"N.Amp."	"N.Adj."	"OBS"	"EXP"	"Probability"	"CollStrength"	"OddsRatio"	"p"	"attr"	"sig"
"247"	1870	"pretty"	NA	"7"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"248"	1870	"pretty"	NA	"7"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"249"	1870	"pretty"	NA	"7"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"250"	1870	"pretty"	NA	"7"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"251"	1870	"pretty"	NA	"7"	"64"	"0"	"0.1"	0.01	0	0	"1"	"repel"	"n.s."
"252"	1870	"pretty"	NA	"7"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"253"	1870	"pretty"	NA	"7"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"254"	1870	"pretty"	NA	"7"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"255"	1870	"pretty"	NA	"7"	"21"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"256"	1870	"pretty"	NA	"7"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"257"	1870	"pretty"	NA	"7"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"258"	1870	"pretty"	NA	"7"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"259"	1870	"pretty"	NA	"7"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"260"	1870	"pretty"	NA	"7"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"261"	1870	"pretty"	NA	"7"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"262"	1870	"pretty"	NA	"7"	"28"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"263"	1870	"pretty"	NA	"7"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"264"	1870	"pretty"	NA	"7"	"23"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"265"	1870	"pretty"	NA	"7"	"25"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"266"	1870	"pretty"	NA	"7"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"267"	1870	"pretty"	NA	"7"	"53"	"0"	"0.1"	0.01	0	0	"1"	"repel"	"n.s."
"268"	1870	"pretty"	NA	"7"	"16"	"1"	"0"	0	1.73	65.36	"0.018669"	"attr"	"n.s."
"269"	1870	"pretty"	NA	"7"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"270"	1870	"pretty"	NA	"7"	"26"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"271"	1870	"pretty"	NA	"7"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"272"	1870	"pretty"	NA	"7"	"29"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"273"	1870	"really"	"amiable"	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"274"	1870	"really"	"amusing"	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"275"	1870	"really"	"angry"	"21"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"276"	1870	"really"	"annoyed"	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"277"	1870	"really"	"bad"	"21"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"278"	1870	"really"	"beautiful"	"21"	"16"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"279"	1870	"really"	"busy"	"21"	"108"	"1"	"0.4"	0.02	0.5	2.73	"0.319286"	"attr"	"n.s."
"280"	1870	"really"	"charming"	"21"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"281"	1870	"really"	"clever"	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"282"	1870	"really"	"comfortable"	"21"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"283"	1870	"really"	"contemptible"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"284"	1870	"really"	"convenient"	"21"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"285"	1870	"really"	"dangerous"	"21"	"44"	"1"	"0.2"	0.01	0.84	6.86	"0.144308"	"attr"	"n.s."
"286"	1870	"really"	"dark"	"21"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"287"	1870	"really"	"different"	"21"	"202"	"0"	"0.7"	0.03	0	0	"1"	"repel"	"n.s."
"288"	1870	"really"	"difficult"	"21"	"219"	"1"	"0.8"	0.04	0.26	1.31	"0.544969"	"attr"	"n.s."
"289"	1870	"really"	"discouraging"	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"290"	1870	"really"	"dissimilar"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"291"	1870	"really"	"distressing"	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"292"	1870	"really"	"embarrassing"	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"293"	1870	"really"	"entertaining"	"21"	"67"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"294"	1870	"really"	"excited"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"295"	1870	"really"	"expensive"	"21"	"24"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"296"	1870	"really"	"expressive"	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"297"	1870	"really"	"fastidious"	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"298"	1870	"really"	"fat"	"21"	"28"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"299"	1870	"really"	"fine"	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"300"	1870	"really"	"foolish"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"301"	1870	"really"	"forgetful"	"21"	"45"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"302"	1870	"really"	"frightened"	"21"	"35"	"1"	"0.1"	0.01	0.93	8.69	"0.116508"	"attr"	"n.s."
"303"	1870	"really"	"glad"	"21"	"36"	"0"	"0.1"	0.01	0	0	"1"	"repel"	"n.s."
"304"	1870	"really"	"glum"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"305"	1870	"really"	"good"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"306"	1870	"really"	"grateful"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"307"	1870	"really"	"grave"	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"308"	1870	"really"	"handsome"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"309"	1870	"really"	"happy"	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"310"	1870	"really"	"hungry"	"21"	"19"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"311"	1870	"really"	"ignorant"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"312"	1870	"really"	"ill"	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"313"	1870	"really"	"important"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"314"	1870	"really"	"impracticable"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"315"	1870	"really"	"impressive"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"316"	1870	"really"	"insecure"	"21"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"317"	1870	"really"	"interesting"	"21"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"318"	1870	"really"	"kind-hearted"	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"319"	1870	"really"	"ladylike"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"320"	1870	"really"	"legible"	"21"	"24"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"321"	1870	"really"	"light"	"21"	"45"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"322"	1870	"really"	"likely"	"21"	"55"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"323"	1870	"really"	"lively"	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"324"	1870	"really"	"lonesome"	"21"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"325"	1870	"really"	"lovable"	"21"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"326"	1870	"really"	"lucky"	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"327"	1870	"really"	"nice"	"21"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"328"	1870	"really"	"nutritious"	"21"	"136"	"0"	"0.5"	0.02	0	0	"1"	"repel"	"n.s."
"329"	1870	"really"	"one-sided"	"21"	"40"	"1"	"0.1"	0.01	0.88	7.57	"0.132057"	"attr"	"n.s."
"330"	1870	"really"	"palatable"	"21"	"15"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"331"	1870	"really"	"plausible"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"332"	1870	"really"	"pleasant"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"333"	1870	"really"	"pleased"	"21"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"334"	1870	"really"	"pleasing"	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"335"	1870	"really"	"pretty"	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"336"	1870	"really"	"prompt"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"337"	1870	"really"	"queer"	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"338"	1870	"really"	"rare"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"339"	1870	"really"	"readable"	"21"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"340"	1870	"really"	"remarkable"	"21"	"39"	"0"	"0.1"	0.01	0	0	"1"	"repel"	"n.s."
"341"	1870	"really"	"reprehensible"	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"342"	1870	"really"	"repulsive"	"21"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"343"	1870	"really"	"respectable"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"344"	1870	"really"	"restful"	"21"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"345"	1870	"really"	"reticent"	"21"	"16"	"1"	"0.1"	0	1.26	19.74	"0.054969"	"attr"	"n.s."
"346"	1870	"really"	"sad"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"347"	1870	"really"	"satisfactory"	"21"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"348"	1870	"really"	"sensible"	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"349"	1870	"really"	"sensitive"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"350"	1870	"really"	"serious"	"21"	"47"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"351"	1870	"really"	"severe"	"21"	"20"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"352"	1870	"really"	"shaky"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"353"	1870	"really"	"shrewd"	"21"	"23"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"354"	1870	"really"	"sick"	"21"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"355"	1870	"really"	"significant"	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"356"	1870	"really"	"simple"	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"357"	1870	"really"	"singular"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"358"	1870	"really"	"smart"	"21"	"70"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"359"	1870	"really"	"sociable"	"21"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"360"	1870	"really"	"sorry"	"21"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"361"	1870	"really"	"stupid"	"21"	"23"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"362"	1870	"really"	"successful"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"363"	1870	"really"	"thankful"	"21"	"25"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"364"	1870	"really"	"tired"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"365"	1870	"really"	"tiresome"	"21"	"10"	"1"	"0"	0	1.46	32.85	"0.034701"	"attr"	"n.s."
"366"	1870	"really"	"uncomfortable"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"367"	1870	"really"	"unhappy"	"21"	"45"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"368"	1870	"really"	"unnecessary"	"21"	"95"	"0"	"0.3"	0.02	0	0	"1"	"repel"	"n.s."
"369"	1870	"really"	"unreliable"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"370"	1870	"really"	"untidy"	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"371"	1870	"really"	"useful"	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"372"	1870	"really"	"valuable"	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"373"	1870	"really"	"weak"	"21"	"93"	"0"	"0.3"	0.02	0	0	"1"	"repel"	"n.s."
"374"	1870	"really"	"wealthy"	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"375"	1870	"really"	"welcome"	"21"	"485"	"1"	"1.7"	0.08	0	0.56	"1"	"repel"	"n.s."
"376"	1870	"really"	"well"	"21"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"377"	1870	"really"	"worried"	"21"	"47"	"1"	"0.2"	0.01	0.81	6.41	"0.153388"	"attr"	"n.s."
"378"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"379"	1870	"really"	NA	"21"	"29"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"380"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"381"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"382"	1870	"really"	NA	"21"	"44"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"383"	1870	"really"	NA	"21"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"384"	1870	"really"	NA	"21"	"313"	"2"	"1.1"	0.05	0.52	1.91	"0.303592"	"attr"	"n.s."
"385"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"386"	1870	"really"	NA	"21"	"14"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"387"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"388"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"389"	1870	"really"	NA	"21"	"66"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"390"	1870	"really"	NA	"21"	"19"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"391"	1870	"really"	NA	"21"	"109"	"0"	"0.4"	0.02	0	0	"1"	"repel"	"n.s."
"392"	1870	"really"	NA	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"393"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"394"	1870	"really"	NA	"21"	"131"	"1"	"0.5"	0.02	0.43	2.24	"0.373395"	"attr"	"n.s."
"395"	1870	"really"	NA	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"396"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"397"	1870	"really"	NA	"21"	"16"	"1"	"0.1"	0	1.26	19.74	"0.054969"	"attr"	"n.s."
"398"	1870	"really"	NA	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"399"	1870	"really"	NA	"21"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"400"	1870	"really"	NA	"21"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"401"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"402"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"403"	1870	"really"	NA	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"404"	1870	"really"	NA	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"405"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"406"	1870	"really"	NA	"21"	"21"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"407"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"408"	1870	"really"	NA	"21"	"27"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"409"	1870	"really"	NA	"21"	"108"	"1"	"0.4"	0.02	0.5	2.73	"0.319286"	"attr"	"n.s."
"410"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"411"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"412"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"413"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"414"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"415"	1870	"really"	NA	"21"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"416"	1870	"really"	NA	"21"	"21"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"417"	1870	"really"	NA	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"418"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"419"	1870	"really"	NA	"21"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"420"	1870	"really"	NA	"21"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"421"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"422"	1870	"really"	NA	"21"	"37"	"0"	"0.1"	0.01	0	0	"1"	"repel"	"n.s."
"423"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"424"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"425"	1870	"really"	NA	"21"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"426"	1870	"really"	NA	"21"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"427"	1870	"really"	NA	"21"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"428"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"429"	1870	"really"	NA	"21"	"17"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"430"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"431"	1870	"really"	NA	"21"	"174"	"0"	"0.6"	0.03	0	0	"1"	"repel"	"n.s."
"432"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"433"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"434"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"435"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"436"	1870	"really"	NA	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"437"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"438"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"439"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"440"	1870	"really"	NA	"21"	"12"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"441"	1870	"really"	NA	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"442"	1870	"really"	NA	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"443"	1870	"really"	NA	"21"	"62"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"444"	1870	"really"	NA	"21"	"52"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"445"	1870	"really"	NA	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"446"	1870	"really"	NA	"21"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"447"	1870	"really"	NA	"21"	"111"	"1"	"0.4"	0.02	0.49	2.65	"0.326588"	"attr"	"n.s."
"448"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"449"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"450"	1870	"really"	NA	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"451"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"452"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"453"	1870	"really"	NA	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"454"	1870	"really"	NA	"21"	"20"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"455"	1870	"really"	NA	"21"	"18"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"456"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"457"	1870	"really"	NA	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"458"	1870	"really"	NA	"21"	"16"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"459"	1870	"really"	NA	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"460"	1870	"really"	NA	"21"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"461"	1870	"really"	NA	"21"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"462"	1870	"really"	NA	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"463"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"464"	1870	"really"	NA	"21"	"104"	"1"	"0.4"	0.02	0.51	2.84	"0.309433"	"attr"	"n.s."
"465"	1870	"really"	NA	"21"	"12"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"466"	1870	"really"	NA	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"467"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"468"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"469"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"470"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"471"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"472"	1870	"really"	NA	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"473"	1870	"really"	NA	"21"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"474"	1870	"really"	NA	"21"	"18"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"475"	1870	"really"	NA	"21"	"93"	"0"	"0.3"	0.02	0	0	"1"	"repel"	"n.s."
"476"	1870	"really"	NA	"21"	"16"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"477"	1870	"really"	NA	"21"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"478"	1870	"really"	NA	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"479"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"480"	1870	"really"	NA	"21"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"481"	1870	"really"	NA	"21"	"59"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"482"	1870	"really"	NA	"21"	"6"	"1"	"0"	0	1.68	59	"0.020961"	"attr"	"n.s."
"483"	1870	"really"	NA	"21"	"31"	"0"	"0.1"	0.01	0	0	"1"	"repel"	"n.s."
"484"	1870	"really"	NA	"21"	"90"	"0"	"0.3"	0.02	0	0	"1"	"repel"	"n.s."
"485"	1870	"really"	NA	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"486"	1870	"really"	NA	"21"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"487"	1870	"really"	NA	"21"	"51"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"488"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"489"	1870	"really"	NA	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"490"	1870	"really"	NA	"21"	"267"	"0"	"0.9"	0.04	0	0	"1"	"repel"	"n.s."
"491"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"492"	1870	"really"	NA	"21"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"493"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"494"	1870	"really"	NA	"21"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"495"	1870	"really"	NA	"21"	"47"	"0"	"0.2"	0.01	0	0	"1"	"repel"	"n.s."
"496"	1870	"really"	NA	"21"	"32"	"0"	"0.1"	0.01	0	0	"1"	"repel"	"n.s."
"497"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"498"	1870	"really"	NA	"21"	"26"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"499"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"500"	1870	"really"	NA	"21"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"501"	1870	"really"	NA	"21"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"502"	1870	"really"	NA	"21"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"503"	1870	"really"	NA	"21"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"504"	1870	"really"	NA	"21"	"21"	"0"	"0.1"	0	0	0	"1"	"repel"	"n.s."
"505"	1870	"really"	NA	"21"	"251"	"1"	"0.9"	0.04	0.23	1.14	"0.59544"	"attr"	"n.s."
